Period,Country,Immigration,Country-Unemployment,NL-Unemployment,Diff-Unemployment,Country-HICP-Monthly-Change,NL-HICP-Monthly-Change,Diff-HICP-Monthly-Change,Country-Industrial-Production,NL-Industrial-Production,Diff-Industrial-Production,Country-House-Price-Index,NL-House-Price-Index,Diff-House-Price-Index,Country-Job-Vacancy-Rate,NL-Job-Vacancy-Rate,Diff-Job-Vacancy-Rate,NL-Conjunctuurklok
202102,Romania,744.0,6.1,4.7,1.3999999999999995,0.4,1.2,-0.7999999999999999,100.6,96.9,3.6999999999999886,131.45,153.72,-22.27000000000001,0.8,2.9,-2.0999999999999996,-0.13
202103,Romania,756.0,6.0,4.6,1.4000000000000004,0.4,0.3,0.10000000000000003,101.0,98.9,2.0999999999999943,131.45,153.72,-22.27000000000001,0.8,2.9,-2.0999999999999996,-0.06
202104,Romania,684.0,5.5,4.5,1.0,0.4,0.8,-0.4,105.2,99.3,5.900000000000006,133.61,160.55,-26.939999999999998,0.8,3.7,-2.9000000000000004,0.09
202105,Romania,754.0,5.4,4.4,1.0,0.6,0.1,0.5,97.0,99.6,-2.5999999999999943,133.61,160.55,-26.939999999999998,0.8,3.7,-2.9000000000000004,0.18
202106,Romania,1020.0,5.2,4.2,1.0,0.2,0.1,0.1,100.8,100.1,0.7000000000000028,133.61,160.55,-26.939999999999998,0.8,3.7,-2.9000000000000004,0.27
202107,Romania,772.0,5.3,4.1,1.2000000000000002,0.5,0.6,-0.09999999999999998,100.1,100.2,-0.10000000000000853,133.78,169.59,-35.81,0.9,4.1,-3.1999999999999997,0.43
202108,Romania,1481.0,5.4,4.2,1.2000000000000002,0.2,0.5,-0.3,101.3,99.1,2.200000000000003,133.78,169.59,-35.81,0.9,4.1,-3.1999999999999997,0.5
202109,Romania,1627.0,5.4,4.1,1.3000000000000007,0.8,-0.1,0.9,97.7,99.6,-1.8999999999999915,133.78,169.59,-35.81,0.9,4.1,-3.1999999999999997,0.58
202110,Romania,1076.0,5.7,3.9,1.8000000000000003,1.3,1.6,-0.30000000000000004,98.1,100.1,-2.0,137.51,175.9,-38.390000000000015,0.9,4.3,-3.4,0.68
202111,Romania,1002.0,5.5,3.7,1.7999999999999998,0.3,0.8,-0.5,101.6,101.6,0.0,137.51,175.9,-38.390000000000015,0.9,4.3,-3.4,0.71
202112,Romania,632.0,5.7,3.8,1.9000000000000004,0.5,0.9,-0.4,104.0,102.1,1.9000000000000057,137.51,175.9,-38.390000000000015,0.9,4.3,-3.4,0.75
202201,Romania,783.0,6.1,3.6,2.4999999999999996,1.4,0.5,0.8999999999999999,104.6,102.5,2.0999999999999943,139.82,182.94,-43.120000000000005,0.9,4.9,-4.0,0.81
202202,Romania,910.0,5.9,3.4,2.5000000000000004,1.0,0.8,0.19999999999999996,103.5,100.4,3.0999999999999943,139.82,182.94,-43.120000000000005,0.9,4.9,-4.0,0.81
202203,Romania,1051.0,5.8,3.3,2.5,2.0,4.4,-2.4000000000000004,102.2,101.4,0.7999999999999972,139.82,182.94,-43.120000000000005,0.9,4.9,-4.0,0.83
202204,Romania,850.0,5.6,3.2,2.3999999999999995,2.4,0.4,2.0,103.2,105.9,-2.700000000000003,144.94,188.58,-43.640000000000015,0.9,5.0,-4.1,0.89
202205,Romania,1054.0,5.6,3.3,2.3,1.2,-0.8,2.0,103.2,104.0,-0.7999999999999972,144.94,188.58,-43.640000000000015,0.9,5.0,-4.1,0.89
202206,Romania,968.0,5.5,3.4,2.1,0.8,-0.1,0.9,100.7,104.7,-4.0,144.94,188.58,-43.640000000000015,0.9,5.0,-4.1,0.92
202207,Romania,916.0,5.5,3.6,1.9,0.5,2.2,-1.7000000000000002,102.9,103.5,-0.5999999999999943,143.2,189.95,-46.75,0.9,4.8,-3.9,0.97
202208,Romania,1753.0,5.4,3.8,1.6000000000000005,0.4,2.3,-1.9,101.7,103.3,-1.5999999999999943,143.2,189.95,-46.75,0.9,4.8,-3.9,0.95
202209,Romania,1827.0,5.5,3.8,1.7000000000000002,0.9,2.8,-1.9,100.1,105.7,-5.6000000000000085,143.2,189.95,-46.75,0.9,4.8,-3.9,0.94
202210,Romania,1047.0,5.5,3.7,1.7999999999999998,1.4,1.3,0.09999999999999987,99.8,103.6,-3.799999999999997,146.83,185.89,-39.059999999999974,0.9,4.7,-3.8000000000000003,0.9
202211,Romania,957.0,5.6,3.6,1.9999999999999996,1.2,-3.9,5.1,100.1,103.3,-3.200000000000003,146.83,185.89,-39.059999999999974,0.9,4.7,-3.8000000000000003,0.85
202212,Romania,642.0,5.4,3.5,1.9000000000000004,0.1,0.7,-0.6,98.3,104.5,-6.200000000000003,146.83,185.89,-39.059999999999974,0.9,4.7,-3.8000000000000003,0.8
202301,Romania,773.0,5.8,3.6,2.1999999999999997,0.8,-1.9,2.7,99.7,103.0,-3.299999999999997,146.28,183.14,-36.859999999999985,0.9,4.6,-3.6999999999999997,0.73
202302,Romania,914.0,5.6,3.5,2.0999999999999996,1.0,1.3,-0.30000000000000004,100.6,102.8,-2.200000000000003,146.28,183.14,-36.859999999999985,0.9,4.6,-3.6999999999999997,0.68
202303,Romania,1029.0,5.6,3.5,2.0999999999999996,0.8,0.2,0.6000000000000001,100.0,104.8,-4.799999999999997,146.28,183.14,-36.859999999999985,0.9,4.6,-3.6999999999999997,0.63
202304,Romania,813.0,5.5,3.4,2.1,0.8,1.6,-0.8,98.2,103.2,-5.0,145.14,180.92,-35.78,0.8,4.5,-3.7,0.52
202305,Romania,1056.0,5.6,3.5,2.0999999999999996,0.5,0.2,0.3,101.4,102.5,-1.0999999999999943,145.14,180.92,-35.78,0.8,4.5,-3.7,0.45
202306,Romania,1051.0,5.7,3.5,2.2,0.5,-0.5,1.0,98.2,105.2,-7.0,145.14,180.92,-35.78,0.8,4.5,-3.7,0.36
202307,Romania,819.0,5.5,3.6,1.9,0.2,1.1,-0.9000000000000001,99.0,103.2,-4.200000000000003,150.02,182.91,-32.889999999999986,0.8,4.4,-3.6000000000000005,0.21
202308,Romania,1589.0,5.4,3.6,1.8000000000000003,0.8,0.5,0.30000000000000004,98.4,102.1,-3.6999999999999886,150.02,182.91,-32.889999999999986,0.8,4.4,-3.6000000000000005,0.11
202309,Romania,1446.0,5.4,3.7,1.7000000000000002,0.8,-0.8,1.6,100.1,100.9,-0.8000000000000114,150.02,182.91,-32.889999999999986,0.8,4.4,-3.6000000000000005,0.01
202310,Romania,1124.0,5.5,3.6,1.9,0.6,0.6,0.0,97.8,99.8,-2.0,152.28,186.07,-33.78999999999999,0.7,4.4,-3.7,-0.11
202311,Romania,866.0,5.5,3.5,2.0,-0.1,-1.5,1.4,97.6,99.9,-2.3000000000000114,152.28,186.07,-33.78999999999999,0.7,4.4,-3.7,-0.19
202312,Romania,630.0,5.5,3.6,1.9,0.2,0.2,0.0,99.2,103.2,-4.0,152.28,186.07,-33.78999999999999,0.7,4.4,-3.7,-0.26
202401,Romania,848.0,5.4,3.6,1.8000000000000003,1.1,0.2,0.9000000000000001,95.8,99.9,-4.1000000000000085,154.26,189.87,-35.610000000000014,0.7,4.4,-3.7,-0.33
202402,Romania,1059.0,5.2,3.7,1.5,0.8,0.9,-0.09999999999999998,99.0,100.3,-1.2999999999999972,154.26,189.87,-35.610000000000014,0.7,4.4,-3.7,-0.36
202403,Romania,1047.0,5.2,3.6,1.6,0.4,0.6,-0.19999999999999996,103.0,99.4,3.5999999999999943,154.26,189.87,-35.610000000000014,0.7,4.4,-3.7,-0.37
202404,Romania,1074.0,5.2,3.7,1.5,0.4,1.1,-0.7000000000000001,101.1,100.2,0.8999999999999915,155.06,194.81,-39.75,0.7,4.3,-3.5999999999999996,-0.4
202405,Romania,941.0,5.3,3.6,1.6999999999999997,0.0,0.3,-0.3,94.8,99.8,-5.0,155.06,194.81,-39.75,0.7,4.3,-3.5999999999999996,-0.4
202406,Romania,862.0,5.2,3.6,1.6,0.1,0.2,-0.1,98.4,101.1,-2.6999999999999886,155.06,194.81,-39.75,0.7,4.3,-3.5999999999999996,-0.4
202407,Romania,1056.0,5.7,3.6,2.1,0.6,1.3,-0.7000000000000001,95.3,99.9,-4.6000000000000085,155.86,201.98,-46.119999999999976,0.7,4.2,-3.5,-0.42
202408,Romania,1419.0,5.6,3.7,1.8999999999999995,0.3,0.4,-0.10000000000000003,96.5,101.9,-5.400000000000006,155.86,201.98,-46.119999999999976,0.7,4.2,-3.5,-0.4
202409,Romania,1449.0,5.7,3.7,2.0,0.4,-0.9,1.3,96.5,99.3,-2.799999999999997,155.86,201.98,-46.119999999999976,0.7,4.2,-3.5,-0.38
202410,Romania,1163.0,5.7,3.7,2.0,0.7,0.6,0.09999999999999998,96.9,99.8,-2.8999999999999915,158.36,206.31,-47.94999999999999,0.7,4.3,-3.5999999999999996,-0.37
202411,Romania,991.0,5.6,3.7,1.8999999999999995,0.3,-1.0,1.3,97.0,101.1,-4.099999999999994,158.36,206.31,-47.94999999999999,0.7,4.3,-3.5999999999999996,-0.33
202412,Romania,523.0,5.7,3.7,2.0,0.3,0.3,0.0,95.8,99.6,-3.799999999999997,158.36,206.31,-47.94999999999999,0.7,4.3,-3.5999999999999996,-0.3
202501,Romania,942.0,6.0,3.8,2.2,0.9,-0.8,1.7000000000000002,97.9,100.4,-2.5,161.75,210.27,-48.52000000000001,0.6,4.2,-3.6,-0.31
202502,Romania,887.0,6.1,3.8,2.3,0.7,1.4,-0.7,95.6,101.1,-5.5,161.75,210.27,-48.52000000000001,0.6,4.2,-3.6,-0.31
202503,Romania,1026.0,6.2,3.9,2.3000000000000003,0.4,0.5,-0.09999999999999998,96.5,101.5,-5.0,161.75,210.27,-48.52000000000001,0.6,4.2,-3.6,-0.33
202504,Romania,907.0,6.1,3.8,2.3,0.2,1.8,-1.6,99.0,100.4,-1.4000000000000057,162.38,213.35,-50.97,0.6,4.1,-3.4999999999999996,-0.38
202505,Romania,1155.0,6.2,3.8,2.4000000000000004,0.5,-0.9,1.4,98.6,100.6,-2.0,162.38,213.35,-50.97,0.6,4.1,-3.4999999999999996,-0.39
202506,Romania,952.0,6.2,3.8,2.4000000000000004,0.4,0.0,0.4,97.8,101.7,-3.9000000000000057,162.38,213.35,-50.97,0.6,4.1,-3.4999999999999996,-0.42
202507,Romania,968.0,5.9,3.8,2.1000000000000005,1.3,1.1,0.19999999999999996,97.5,99.4,-1.9000000000000057,166.14,217.95,-51.81,0.6,4.1,-3.4999999999999996,-0.45
202508,Romania,1185.0,6.1,3.9,2.1999999999999997,2.1,0.2,1.9000000000000001,95.6,101.9,-6.300000000000011,166.14,217.95,-51.81,0.6,4.1,-3.4999999999999996,-0.44
202509,Romania,1357.0,6.0,4.0,2.0,0.5,-0.4,0.9,96.7,101.8,-5.099999999999994,166.14,217.95,-51.81,0.6,4.1,-3.4999999999999996,-0.43
202510,Romania,1151.0,6.1,4.0,2.0999999999999996,0.5,0.7,-0.19999999999999996,97.2,101.9,-4.700000000000003,168.99,219.02,-50.03,0.6,4.0,-3.4,-0.45
202511,Romania,1042.0,6.3,4.0,2.3,0.5,-1.4,1.9,96.6,101.5,-4.900000000000006,168.99,219.02,-50.03,0.6,4.0,-3.4,-0.42
202512,Romania,677.0,6.1,4.0,2.0999999999999996,0.2,0.5,-0.3,97.4,100.9,-3.5,168.99,219.02,-50.03,0.6,4.0,-3.4,-0.4
202601,Romania,896.0,6.3,4.0,2.3,0.8,-1.3,2.1,94.5,102.8,-8.299999999999997,174.41,221.14,-46.72999999999999,0.6,,,-0.42
202602,Romania,1113.0,6.3,4.1,2.2,0.6,1.5,-0.9,94.1,100.9,-6.800000000000011,174.41,221.14,-46.72999999999999,0.6,,,-0.39
202603,Romania,1079.0,6.5,4.0,2.5,0.9,0.8,0.09999999999999998,94.5,102.6,-8.099999999999994,174.41,221.14,-46.72999999999999,0.6,,,-0.36
202604,Romania,1077.0,6.3,3.9,2.4,0.7,1.7,-1.0,96.0,105.3,-9.299999999999997,,,,0.5,,,-0.37
202605,Romania,1096.0,6.4,3.9,2.5000000000000004,0.7,0.0,0.7,93.3,106.4,-13.100000000000009,,,,0.5,,,-0.33
202606,Romania,1202.0,6.3,3.8,2.5,-0.1,-0.9,0.8,92.7,104.6,-11.899999999999991,,,,0.5,,,-0.28
202607,Romania,1046.0,,4.0,,0.4,1.6,-1.2000000000000002,,,,,,,,,,-0.29
