freq,s_adj,age,unit,sex,geo,time,value
M,SA,TOTAL,PC_ACT,T,PL,2012-10,10.5
M,SA,TOTAL,PC_ACT,T,PL,2012-11,10.5
M,SA,TOTAL,PC_ACT,T,PL,2012-12,10.6
M,SA,TOTAL,PC_ACT,T,PL,2013-01,10.9
M,SA,TOTAL,PC_ACT,T,PL,2013-02,11.0
M,SA,TOTAL,PC_ACT,T,PL,2013-03,11.0
M,SA,TOTAL,PC_ACT,T,PL,2013-04,11.0
M,SA,TOTAL,PC_ACT,T,PL,2013-05,10.9
M,SA,TOTAL,PC_ACT,T,PL,2013-06,10.7
M,SA,TOTAL,PC_ACT,T,PL,2013-07,10.6
M,SA,TOTAL,PC_ACT,T,PL,2013-08,10.4
M,SA,TOTAL,PC_ACT,T,PL,2013-09,10.3
M,SA,TOTAL,PC_ACT,T,PL,2013-10,10.2
M,SA,TOTAL,PC_ACT,T,PL,2013-11,10.2
M,SA,TOTAL,PC_ACT,T,PL,2013-12,10.2
M,SA,TOTAL,PC_ACT,T,PL,2014-01,10.4
M,SA,TOTAL,PC_ACT,T,PL,2014-02,10.3
M,SA,TOTAL,PC_ACT,T,PL,2014-03,10.1
M,SA,TOTAL,PC_ACT,T,PL,2014-04,9.8
M,SA,TOTAL,PC_ACT,T,PL,2014-05,9.5
M,SA,TOTAL,PC_ACT,T,PL,2014-06,9.2
M,SA,TOTAL,PC_ACT,T,PL,2014-07,8.9
M,SA,TOTAL,PC_ACT,T,PL,2014-08,8.6
M,SA,TOTAL,PC_ACT,T,PL,2014-09,8.5
M,SA,TOTAL,PC_ACT,T,PL,2014-10,8.4
M,SA,TOTAL,PC_ACT,T,PL,2014-11,8.4
M,SA,TOTAL,PC_ACT,T,PL,2014-12,8.4
M,SA,TOTAL,PC_ACT,T,PL,2015-01,8.4
M,SA,TOTAL,PC_ACT,T,PL,2015-02,8.3
M,SA,TOTAL,PC_ACT,T,PL,2015-03,8.1
M,SA,TOTAL,PC_ACT,T,PL,2015-04,7.9
M,SA,TOTAL,PC_ACT,T,PL,2015-05,7.7
M,SA,TOTAL,PC_ACT,T,PL,2015-06,7.6
M,SA,TOTAL,PC_ACT,T,PL,2015-07,7.5
M,SA,TOTAL,PC_ACT,T,PL,2015-08,7.5
M,SA,TOTAL,PC_ACT,T,PL,2015-09,7.4
M,SA,TOTAL,PC_ACT,T,PL,2015-10,7.3
M,SA,TOTAL,PC_ACT,T,PL,2015-11,7.2
M,SA,TOTAL,PC_ACT,T,PL,2015-12,7.0
M,SA,TOTAL,PC_ACT,T,PL,2016-01,6.8
M,SA,TOTAL,PC_ACT,T,PL,2016-02,6.7
M,SA,TOTAL,PC_ACT,T,PL,2016-03,6.6
M,SA,TOTAL,PC_ACT,T,PL,2016-04,6.5
M,SA,TOTAL,PC_ACT,T,PL,2016-05,6.4
M,SA,TOTAL,PC_ACT,T,PL,2016-06,6.4
M,SA,TOTAL,PC_ACT,T,PL,2016-07,6.3
M,SA,TOTAL,PC_ACT,T,PL,2016-08,6.2
M,SA,TOTAL,PC_ACT,T,PL,2016-09,6.1
M,SA,TOTAL,PC_ACT,T,PL,2016-10,5.9
M,SA,TOTAL,PC_ACT,T,PL,2016-11,5.7
M,SA,TOTAL,PC_ACT,T,PL,2016-12,5.5
M,SA,TOTAL,PC_ACT,T,PL,2017-01,5.3
M,SA,TOTAL,PC_ACT,T,PL,2017-02,5.1
M,SA,TOTAL,PC_ACT,T,PL,2017-03,5.1
M,SA,TOTAL,PC_ACT,T,PL,2017-04,5.2
M,SA,TOTAL,PC_ACT,T,PL,2017-05,5.2
M,SA,TOTAL,PC_ACT,T,PL,2017-06,5.1
M,SA,TOTAL,PC_ACT,T,PL,2017-07,4.9
M,SA,TOTAL,PC_ACT,T,PL,2017-08,4.9
M,SA,TOTAL,PC_ACT,T,PL,2017-09,4.8
M,SA,TOTAL,PC_ACT,T,PL,2017-10,4.7
M,SA,TOTAL,PC_ACT,T,PL,2017-11,4.6
M,SA,TOTAL,PC_ACT,T,PL,2017-12,4.4
M,SA,TOTAL,PC_ACT,T,PL,2018-01,4.1
M,SA,TOTAL,PC_ACT,T,PL,2018-02,3.9
M,SA,TOTAL,PC_ACT,T,PL,2018-03,3.8
M,SA,TOTAL,PC_ACT,T,PL,2018-04,3.8
M,SA,TOTAL,PC_ACT,T,PL,2018-05,3.7
M,SA,TOTAL,PC_ACT,T,PL,2018-06,3.8
M,SA,TOTAL,PC_ACT,T,PL,2018-07,3.9
M,SA,TOTAL,PC_ACT,T,PL,2018-08,3.9
M,SA,TOTAL,PC_ACT,T,PL,2018-09,4.0
M,SA,TOTAL,PC_ACT,T,PL,2018-10,4.0
M,SA,TOTAL,PC_ACT,T,PL,2018-11,3.9
M,SA,TOTAL,PC_ACT,T,PL,2018-12,3.9
M,SA,TOTAL,PC_ACT,T,PL,2019-01,3.7
M,SA,TOTAL,PC_ACT,T,PL,2019-02,3.6
M,SA,TOTAL,PC_ACT,T,PL,2019-03,3.5
M,SA,TOTAL,PC_ACT,T,PL,2019-04,3.4
M,SA,TOTAL,PC_ACT,T,PL,2019-05,3.3
M,SA,TOTAL,PC_ACT,T,PL,2019-06,3.2
M,SA,TOTAL,PC_ACT,T,PL,2019-07,3.2
M,SA,TOTAL,PC_ACT,T,PL,2019-08,3.1
M,SA,TOTAL,PC_ACT,T,PL,2019-09,3.1
M,SA,TOTAL,PC_ACT,T,PL,2019-10,3.0
M,SA,TOTAL,PC_ACT,T,PL,2019-11,3.0
M,SA,TOTAL,PC_ACT,T,PL,2019-12,2.9
M,SA,TOTAL,PC_ACT,T,PL,2020-01,2.9
M,SA,TOTAL,PC_ACT,T,PL,2020-02,2.8
M,SA,TOTAL,PC_ACT,T,PL,2020-03,2.9
M,SA,TOTAL,PC_ACT,T,PL,2020-04,3.1
M,SA,TOTAL,PC_ACT,T,PL,2020-05,3.3
M,SA,TOTAL,PC_ACT,T,PL,2020-06,3.4
M,SA,TOTAL,PC_ACT,T,PL,2020-07,3.4
M,SA,TOTAL,PC_ACT,T,PL,2020-08,3.4
M,SA,TOTAL,PC_ACT,T,PL,2020-09,3.3
M,SA,TOTAL,PC_ACT,T,PL,2020-10,3.2
M,SA,TOTAL,PC_ACT,T,PL,2020-11,3.2
M,SA,TOTAL,PC_ACT,T,PL,2020-12,3.3
M,SA,TOTAL,PC_ACT,T,PL,2021-01,3.6
M,SA,TOTAL,PC_ACT,T,PL,2021-02,3.8
M,SA,TOTAL,PC_ACT,T,PL,2021-03,3.9
M,SA,TOTAL,PC_ACT,T,PL,2021-04,3.8
M,SA,TOTAL,PC_ACT,T,PL,2021-05,3.7
M,SA,TOTAL,PC_ACT,T,PL,2021-06,3.5
M,SA,TOTAL,PC_ACT,T,PL,2021-07,3.3
M,SA,TOTAL,PC_ACT,T,PL,2021-08,3.1
M,SA,TOTAL,PC_ACT,T,PL,2021-09,3.0
M,SA,TOTAL,PC_ACT,T,PL,2021-10,3.0
M,SA,TOTAL,PC_ACT,T,PL,2021-11,3.0
M,SA,TOTAL,PC_ACT,T,PL,2021-12,2.9
M,SA,TOTAL,PC_ACT,T,PL,2022-01,2.9
M,SA,TOTAL,PC_ACT,T,PL,2022-02,2.8
M,SA,TOTAL,PC_ACT,T,PL,2022-03,2.8
M,SA,TOTAL,PC_ACT,T,PL,2022-04,2.8
M,SA,TOTAL,PC_ACT,T,PL,2022-05,2.8
M,SA,TOTAL,PC_ACT,T,PL,2022-06,2.8
M,SA,TOTAL,PC_ACT,T,PL,2022-07,2.9
M,SA,TOTAL,PC_ACT,T,PL,2022-08,3.0
M,SA,TOTAL,PC_ACT,T,PL,2022-09,3.0
M,SA,TOTAL,PC_ACT,T,PL,2022-10,3.0
M,SA,TOTAL,PC_ACT,T,PL,2022-11,2.9
M,SA,TOTAL,PC_ACT,T,PL,2022-12,2.8
M,SA,TOTAL,PC_ACT,T,PL,2023-01,2.7
M,SA,TOTAL,PC_ACT,T,PL,2023-02,2.6
M,SA,TOTAL,PC_ACT,T,PL,2023-03,2.7
M,SA,TOTAL,PC_ACT,T,PL,2023-04,2.7
M,SA,TOTAL,PC_ACT,T,PL,2023-05,2.8
M,SA,TOTAL,PC_ACT,T,PL,2023-06,2.8
M,SA,TOTAL,PC_ACT,T,PL,2023-07,2.8
M,SA,TOTAL,PC_ACT,T,PL,2023-08,2.8
M,SA,TOTAL,PC_ACT,T,PL,2023-09,2.9
M,SA,TOTAL,PC_ACT,T,PL,2023-10,3.0
M,SA,TOTAL,PC_ACT,T,PL,2023-11,3.1
M,SA,TOTAL,PC_ACT,T,PL,2023-12,3.1
M,SA,TOTAL,PC_ACT,T,PL,2024-01,3.0
M,SA,TOTAL,PC_ACT,T,PL,2024-02,2.9
M,SA,TOTAL,PC_ACT,T,PL,2024-03,2.8
M,SA,TOTAL,PC_ACT,T,PL,2024-04,2.8
M,SA,TOTAL,PC_ACT,T,PL,2024-05,2.9
M,SA,TOTAL,PC_ACT,T,PL,2024-06,2.9
M,SA,TOTAL,PC_ACT,T,PL,2024-07,3.0
M,SA,TOTAL,PC_ACT,T,PL,2024-08,3.0
M,SA,TOTAL,PC_ACT,T,PL,2024-09,2.9
M,SA,TOTAL,PC_ACT,T,PL,2024-10,2.8
M,SA,TOTAL,PC_ACT,T,PL,2024-11,2.8
M,SA,TOTAL,PC_ACT,T,PL,2024-12,2.9
M,SA,TOTAL,PC_ACT,T,PL,2025-01,3.1
M,SA,TOTAL,PC_ACT,T,PL,2025-02,3.2
M,SA,TOTAL,PC_ACT,T,PL,2025-03,3.2
M,SA,TOTAL,PC_ACT,T,PL,2025-04,3.1
M,SA,TOTAL,PC_ACT,T,PL,2025-05,3.0
M,SA,TOTAL,PC_ACT,T,PL,2025-06,3.1
M,SA,TOTAL,PC_ACT,T,PL,2025-07,3.1
M,SA,TOTAL,PC_ACT,T,PL,2025-08,3.2
M,SA,TOTAL,PC_ACT,T,PL,2025-09,3.2
M,SA,TOTAL,PC_ACT,T,PL,2025-10,3.2
M,SA,TOTAL,PC_ACT,T,PL,2025-11,3.2
M,SA,TOTAL,PC_ACT,T,PL,2025-12,3.1
M,SA,TOTAL,PC_ACT,T,PL,2026-01,3.0
M,SA,TOTAL,PC_ACT,T,PL,2026-02,3.0
M,SA,TOTAL,PC_ACT,T,PL,2026-03,3.0
M,SA,TOTAL,PC_ACT,T,PL,2026-04,3.1
M,SA,TOTAL,PC_ACT,T,PL,2026-05,3.1
M,SA,TOTAL,PC_ACT,T,PL,2026-06,3.1
M,SA,TOTAL,PC_ACT,T,PL,2026-07,
M,SA,TOTAL,PC_ACT,T,RO,1995-01,
M,SA,TOTAL,PC_ACT,T,RO,1995-02,
M,SA,TOTAL,PC_ACT,T,RO,1995-03,
M,SA,TOTAL,PC_ACT,T,RO,1995-04,
M,SA,TOTAL,PC_ACT,T,RO,1995-05,
M,SA,TOTAL,PC_ACT,T,RO,1995-06,
M,SA,TOTAL,PC_ACT,T,RO,1995-07,
M,SA,TOTAL,PC_ACT,T,RO,1995-08,
M,SA,TOTAL,PC_ACT,T,RO,1995-09,
M,SA,TOTAL,PC_ACT,T,RO,1995-10,
M,SA,TOTAL,PC_ACT,T,RO,1995-11,
M,SA,TOTAL,PC_ACT,T,RO,1995-12,
M,SA,TOTAL,PC_ACT,T,RO,1996-01,
M,SA,TOTAL,PC_ACT,T,RO,1996-02,
M,SA,TOTAL,PC_ACT,T,RO,1996-03,
M,SA,TOTAL,PC_ACT,T,RO,1996-04,
M,SA,TOTAL,PC_ACT,T,RO,1996-05,
M,SA,TOTAL,PC_ACT,T,RO,1996-06,
M,SA,TOTAL,PC_ACT,T,RO,1996-07,
M,SA,TOTAL,PC_ACT,T,RO,1996-08,
M,SA,TOTAL,PC_ACT,T,RO,1996-09,
M,SA,TOTAL,PC_ACT,T,RO,1996-10,
M,SA,TOTAL,PC_ACT,T,RO,1996-11,
M,SA,TOTAL,PC_ACT,T,RO,1996-12,
M,SA,TOTAL,PC_ACT,T,RO,1997-01,5.7
M,SA,TOTAL,PC_ACT,T,RO,1997-02,5.9
M,SA,TOTAL,PC_ACT,T,RO,1997-03,6.0
M,SA,TOTAL,PC_ACT,T,RO,1997-04,6.0
M,SA,TOTAL,PC_ACT,T,RO,1997-05,6.1
M,SA,TOTAL,PC_ACT,T,RO,1997-06,6.1
M,SA,TOTAL,PC_ACT,T,RO,1997-07,6.2
M,SA,TOTAL,PC_ACT,T,RO,1997-08,6.1
M,SA,TOTAL,PC_ACT,T,RO,1997-09,6.2
M,SA,TOTAL,PC_ACT,T,RO,1997-10,6.3
M,SA,TOTAL,PC_ACT,T,RO,1997-11,6.5
M,SA,TOTAL,PC_ACT,T,RO,1997-12,6.5
M,SA,TOTAL,PC_ACT,T,RO,1998-01,6.4
M,SA,TOTAL,PC_ACT,T,RO,1998-02,6.3
M,SA,TOTAL,PC_ACT,T,RO,1998-03,6.1
M,SA,TOTAL,PC_ACT,T,RO,1998-04,6.1
M,SA,TOTAL,PC_ACT,T,RO,1998-05,6.2
M,SA,TOTAL,PC_ACT,T,RO,1998-06,6.2
M,SA,TOTAL,PC_ACT,T,RO,1998-07,6.2
M,SA,TOTAL,PC_ACT,T,RO,1998-08,6.2
M,SA,TOTAL,PC_ACT,T,RO,1998-09,6.3
M,SA,TOTAL,PC_ACT,T,RO,1998-10,6.2
M,SA,TOTAL,PC_ACT,T,RO,1998-11,6.4
M,SA,TOTAL,PC_ACT,T,RO,1998-12,6.4
M,SA,TOTAL,PC_ACT,T,RO,1999-01,6.6
M,SA,TOTAL,PC_ACT,T,RO,1999-02,6.6
M,SA,TOTAL,PC_ACT,T,RO,1999-03,6.7
M,SA,TOTAL,PC_ACT,T,RO,1999-04,6.7
M,SA,TOTAL,PC_ACT,T,RO,1999-05,6.8
M,SA,TOTAL,PC_ACT,T,RO,1999-06,7.0
M,SA,TOTAL,PC_ACT,T,RO,1999-07,7.2
M,SA,TOTAL,PC_ACT,T,RO,1999-08,7.4
M,SA,TOTAL,PC_ACT,T,RO,1999-09,7.4
M,SA,TOTAL,PC_ACT,T,RO,1999-10,7.6
M,SA,TOTAL,PC_ACT,T,RO,1999-11,7.5
M,SA,TOTAL,PC_ACT,T,RO,1999-12,7.5
M,SA,TOTAL,PC_ACT,T,RO,2000-01,7.4
M,SA,TOTAL,PC_ACT,T,RO,2000-02,7.4
M,SA,TOTAL,PC_ACT,T,RO,2000-03,7.3
M,SA,TOTAL,PC_ACT,T,RO,2000-04,7.5
M,SA,TOTAL,PC_ACT,T,RO,2000-05,7.6
M,SA,TOTAL,PC_ACT,T,RO,2000-06,7.7
M,SA,TOTAL,PC_ACT,T,RO,2000-07,7.7
M,SA,TOTAL,PC_ACT,T,RO,2000-08,7.7
M,SA,TOTAL,PC_ACT,T,RO,2000-09,7.8
M,SA,TOTAL,PC_ACT,T,RO,2000-10,7.8
M,SA,TOTAL,PC_ACT,T,RO,2000-11,7.7
M,SA,TOTAL,PC_ACT,T,RO,2000-12,7.6
M,SA,TOTAL,PC_ACT,T,RO,2001-01,7.5
M,SA,TOTAL,PC_ACT,T,RO,2001-02,7.4
M,SA,TOTAL,PC_ACT,T,RO,2001-03,7.3
M,SA,TOTAL,PC_ACT,T,RO,2001-04,7.2
M,SA,TOTAL,PC_ACT,T,RO,2001-05,7.2
M,SA,TOTAL,PC_ACT,T,RO,2001-06,7.2
M,SA,TOTAL,PC_ACT,T,RO,2001-07,7.2
M,SA,TOTAL,PC_ACT,T,RO,2001-08,7.3
M,SA,TOTAL,PC_ACT,T,RO,2001-09,7.4
M,SA,TOTAL,PC_ACT,T,RO,2001-10,7.5
M,SA,TOTAL,PC_ACT,T,RO,2001-11,7.7
M,SA,TOTAL,PC_ACT,T,RO,2001-12,8.1
M,SA,TOTAL,PC_ACT,T,RO,2002-01,8.4
M,SA,TOTAL,PC_ACT,T,RO,2002-02,8.5
M,SA,TOTAL,PC_ACT,T,RO,2002-03,8.7
M,SA,TOTAL,PC_ACT,T,RO,2002-04,8.8
M,SA,TOTAL,PC_ACT,T,RO,2002-05,8.7
M,SA,TOTAL,PC_ACT,T,RO,2002-06,8.7
M,SA,TOTAL,PC_ACT,T,RO,2002-07,8.7
M,SA,TOTAL,PC_ACT,T,RO,2002-08,8.5
M,SA,TOTAL,PC_ACT,T,RO,2002-09,8.2
M,SA,TOTAL,PC_ACT,T,RO,2002-10,7.8
M,SA,TOTAL,PC_ACT,T,RO,2002-11,7.6
M,SA,TOTAL,PC_ACT,T,RO,2002-12,7.5
M,SA,TOTAL,PC_ACT,T,RO,2003-01,7.5
M,SA,TOTAL,PC_ACT,T,RO,2003-02,7.6
M,SA,TOTAL,PC_ACT,T,RO,2003-03,7.8
M,SA,TOTAL,PC_ACT,T,RO,2003-04,7.8
M,SA,TOTAL,PC_ACT,T,RO,2003-05,7.7
M,SA,TOTAL,PC_ACT,T,RO,2003-06,7.7
M,SA,TOTAL,PC_ACT,T,RO,2003-07,7.6
M,SA,TOTAL,PC_ACT,T,RO,2003-08,7.7
M,SA,TOTAL,PC_ACT,T,RO,2003-09,7.6
M,SA,TOTAL,PC_ACT,T,RO,2003-10,7.8
M,SA,TOTAL,PC_ACT,T,RO,2003-11,8.2
M,SA,TOTAL,PC_ACT,T,RO,2003-12,8.3
M,SA,TOTAL,PC_ACT,T,RO,2004-01,8.9
M,SA,TOTAL,PC_ACT,T,RO,2004-02,7.3
M,SA,TOTAL,PC_ACT,T,RO,2004-03,7.7
M,SA,TOTAL,PC_ACT,T,RO,2004-04,8.0
M,SA,TOTAL,PC_ACT,T,RO,2004-05,7.6
M,SA,TOTAL,PC_ACT,T,RO,2004-06,7.9
M,SA,TOTAL,PC_ACT,T,RO,2004-07,7.9
M,SA,TOTAL,PC_ACT,T,RO,2004-08,8.2
M,SA,TOTAL,PC_ACT,T,RO,2004-09,8.0
M,SA,TOTAL,PC_ACT,T,RO,2004-10,7.9
M,SA,TOTAL,PC_ACT,T,RO,2004-11,8.0
M,SA,TOTAL,PC_ACT,T,RO,2004-12,8.0
M,SA,TOTAL,PC_ACT,T,RO,2005-01,7.8
M,SA,TOTAL,PC_ACT,T,RO,2005-02,7.9
M,SA,TOTAL,PC_ACT,T,RO,2005-03,7.9
M,SA,TOTAL,PC_ACT,T,RO,2005-04,7.2
M,SA,TOTAL,PC_ACT,T,RO,2005-05,7.4
M,SA,TOTAL,PC_ACT,T,RO,2005-06,7.3
M,SA,TOTAL,PC_ACT,T,RO,2005-07,6.7
M,SA,TOTAL,PC_ACT,T,RO,2005-08,6.6
M,SA,TOTAL,PC_ACT,T,RO,2005-09,6.5
M,SA,TOTAL,PC_ACT,T,RO,2005-10,6.8
M,SA,TOTAL,PC_ACT,T,RO,2005-11,6.8
M,SA,TOTAL,PC_ACT,T,RO,2005-12,6.6
M,SA,TOTAL,PC_ACT,T,RO,2006-01,7.0
M,SA,TOTAL,PC_ACT,T,RO,2006-02,7.2
M,SA,TOTAL,PC_ACT,T,RO,2006-03,7.0
M,SA,TOTAL,PC_ACT,T,RO,2006-04,7.0
M,SA,TOTAL,PC_ACT,T,RO,2006-05,7.0
M,SA,TOTAL,PC_ACT,T,RO,2006-06,6.9
M,SA,TOTAL,PC_ACT,T,RO,2006-07,7.5
M,SA,TOTAL,PC_ACT,T,RO,2006-08,7.3
M,SA,TOTAL,PC_ACT,T,RO,2006-09,7.6
M,SA,TOTAL,PC_ACT,T,RO,2006-10,7.0
M,SA,TOTAL,PC_ACT,T,RO,2006-11,7.1
M,SA,TOTAL,PC_ACT,T,RO,2006-12,7.2
M,SA,TOTAL,PC_ACT,T,RO,2007-01,6.5
M,SA,TOTAL,PC_ACT,T,RO,2007-02,6.6
M,SA,TOTAL,PC_ACT,T,RO,2007-03,6.5
M,SA,TOTAL,PC_ACT,T,RO,2007-04,6.7
M,SA,TOTAL,PC_ACT,T,RO,2007-05,6.5
M,SA,TOTAL,PC_ACT,T,RO,2007-06,6.6
M,SA,TOTAL,PC_ACT,T,RO,2007-07,6.4
M,SA,TOTAL,PC_ACT,T,RO,2007-08,6.2
M,SA,TOTAL,PC_ACT,T,RO,2007-09,6.2
M,SA,TOTAL,PC_ACT,T,RO,2007-10,6.0
M,SA,TOTAL,PC_ACT,T,RO,2007-11,6.0
M,SA,TOTAL,PC_ACT,T,RO,2007-12,6.0
M,SA,TOTAL,PC_ACT,T,RO,2008-01,5.6
M,SA,TOTAL,PC_ACT,T,RO,2008-02,5.5
M,SA,TOTAL,PC_ACT,T,RO,2008-03,5.6
M,SA,TOTAL,PC_ACT,T,RO,2008-04,5.5
M,SA,TOTAL,PC_ACT,T,RO,2008-05,5.7
M,SA,TOTAL,PC_ACT,T,RO,2008-06,5.7
M,SA,TOTAL,PC_ACT,T,RO,2008-07,5.5
M,SA,TOTAL,PC_ACT,T,RO,2008-08,5.5
M,SA,TOTAL,PC_ACT,T,RO,2008-09,5.5
M,SA,TOTAL,PC_ACT,T,RO,2008-10,5.7
M,SA,TOTAL,PC_ACT,T,RO,2008-11,5.5
M,SA,TOTAL,PC_ACT,T,RO,2008-12,5.8
M,SA,TOTAL,PC_ACT,T,RO,2009-01,7.9
M,SA,TOTAL,PC_ACT,T,RO,2009-02,8.2
M,SA,TOTAL,PC_ACT,T,RO,2009-03,8.0
M,SA,TOTAL,PC_ACT,T,RO,2009-04,8.1
M,SA,TOTAL,PC_ACT,T,RO,2009-05,8.2
M,SA,TOTAL,PC_ACT,T,RO,2009-06,8.2
M,SA,TOTAL,PC_ACT,T,RO,2009-07,8.5
M,SA,TOTAL,PC_ACT,T,RO,2009-08,8.6
M,SA,TOTAL,PC_ACT,T,RO,2009-09,8.7
M,SA,TOTAL,PC_ACT,T,RO,2009-10,8.9
M,SA,TOTAL,PC_ACT,T,RO,2009-11,8.7
M,SA,TOTAL,PC_ACT,T,RO,2009-12,9.1
M,SA,TOTAL,PC_ACT,T,RO,2010-01,9.3
M,SA,TOTAL,PC_ACT,T,RO,2010-02,9.4
M,SA,TOTAL,PC_ACT,T,RO,2010-03,9.5
M,SA,TOTAL,PC_ACT,T,RO,2010-04,9.0
M,SA,TOTAL,PC_ACT,T,RO,2010-05,9.0
M,SA,TOTAL,PC_ACT,T,RO,2010-06,9.0
M,SA,TOTAL,PC_ACT,T,RO,2010-07,9.0
M,SA,TOTAL,PC_ACT,T,RO,2010-08,9.1
M,SA,TOTAL,PC_ACT,T,RO,2010-09,8.6
M,SA,TOTAL,PC_ACT,T,RO,2010-10,8.8
M,SA,TOTAL,PC_ACT,T,RO,2010-11,8.8
M,SA,TOTAL,PC_ACT,T,RO,2010-12,8.7
M,SA,TOTAL,PC_ACT,T,RO,2011-01,9.0
M,SA,TOTAL,PC_ACT,T,RO,2011-02,9.0
M,SA,TOTAL,PC_ACT,T,RO,2011-03,8.6
M,SA,TOTAL,PC_ACT,T,RO,2011-04,9.3
M,SA,TOTAL,PC_ACT,T,RO,2011-05,9.1
M,SA,TOTAL,PC_ACT,T,RO,2011-06,9.0
M,SA,TOTAL,PC_ACT,T,RO,2011-07,9.1
M,SA,TOTAL,PC_ACT,T,RO,2011-08,9.1
M,SA,TOTAL,PC_ACT,T,RO,2011-09,9.2
M,SA,TOTAL,PC_ACT,T,RO,2011-10,9.2
M,SA,TOTAL,PC_ACT,T,RO,2011-11,9.3
M,SA,TOTAL,PC_ACT,T,RO,2011-12,9.4
M,SA,TOTAL,PC_ACT,T,RO,2012-01,8.9
M,SA,TOTAL,PC_ACT,T,RO,2012-02,8.7
M,SA,TOTAL,PC_ACT,T,RO,2012-03,8.8
M,SA,TOTAL,PC_ACT,T,RO,2012-04,8.7
M,SA,TOTAL,PC_ACT,T,RO,2012-05,8.9
M,SA,TOTAL,PC_ACT,T,RO,2012-06,8.5
M,SA,TOTAL,PC_ACT,T,RO,2012-07,8.9
M,SA,TOTAL,PC_ACT,T,RO,2012-08,8.5
M,SA,TOTAL,PC_ACT,T,RO,2012-09,8.8
M,SA,TOTAL,PC_ACT,T,RO,2012-10,8.6
M,SA,TOTAL,PC_ACT,T,RO,2012-11,8.5
M,SA,TOTAL,PC_ACT,T,RO,2012-12,8.8
M,SA,TOTAL,PC_ACT,T,RO,2013-01,8.5
M,SA,TOTAL,PC_ACT,T,RO,2013-02,8.8
M,SA,TOTAL,PC_ACT,T,RO,2013-03,9.0
M,SA,TOTAL,PC_ACT,T,RO,2013-04,9.4
M,SA,TOTAL,PC_ACT,T,RO,2013-05,8.9
M,SA,TOTAL,PC_ACT,T,RO,2013-06,9.6
M,SA,TOTAL,PC_ACT,T,RO,2013-07,8.8
M,SA,TOTAL,PC_ACT,T,RO,2013-08,9.0
M,SA,TOTAL,PC_ACT,T,RO,2013-09,9.0
M,SA,TOTAL,PC_ACT,T,RO,2013-10,9.0
M,SA,TOTAL,PC_ACT,T,RO,2013-11,8.9
M,SA,TOTAL,PC_ACT,T,RO,2013-12,8.9
M,SA,TOTAL,PC_ACT,T,RO,2014-01,8.7
M,SA,TOTAL,PC_ACT,T,RO,2014-02,8.6
M,SA,TOTAL,PC_ACT,T,RO,2014-03,8.7
M,SA,TOTAL,PC_ACT,T,RO,2014-04,8.7
M,SA,TOTAL,PC_ACT,T,RO,2014-05,8.4
M,SA,TOTAL,PC_ACT,T,RO,2014-06,8.8
M,SA,TOTAL,PC_ACT,T,RO,2014-07,8.6
M,SA,TOTAL,PC_ACT,T,RO,2014-08,8.7
M,SA,TOTAL,PC_ACT,T,RO,2014-09,8.6
M,SA,TOTAL,PC_ACT,T,RO,2014-10,8.5
M,SA,TOTAL,PC_ACT,T,RO,2014-11,8.8
M,SA,TOTAL,PC_ACT,T,RO,2014-12,8.3
M,SA,TOTAL,PC_ACT,T,RO,2015-01,8.8
M,SA,TOTAL,PC_ACT,T,RO,2015-02,8.6
M,SA,TOTAL,PC_ACT,T,RO,2015-03,8.4
M,SA,TOTAL,PC_ACT,T,RO,2015-04,8.6
M,SA,TOTAL,PC_ACT,T,RO,2015-05,8.4
M,SA,TOTAL,PC_ACT,T,RO,2015-06,8.3
M,SA,TOTAL,PC_ACT,T,RO,2015-07,8.2
M,SA,TOTAL,PC_ACT,T,RO,2015-08,8.4
M,SA,TOTAL,PC_ACT,T,RO,2015-09,8.4
M,SA,TOTAL,PC_ACT,T,RO,2015-10,8.1
M,SA,TOTAL,PC_ACT,T,RO,2015-11,8.1
M,SA,TOTAL,PC_ACT,T,RO,2015-12,8.1
M,SA,TOTAL,PC_ACT,T,RO,2016-01,7.8
M,SA,TOTAL,PC_ACT,T,RO,2016-02,7.6
M,SA,TOTAL,PC_ACT,T,RO,2016-03,7.6
M,SA,TOTAL,PC_ACT,T,RO,2016-04,7.3
M,SA,TOTAL,PC_ACT,T,RO,2016-05,7.4
M,SA,TOTAL,PC_ACT,T,RO,2016-06,7.2
M,SA,TOTAL,PC_ACT,T,RO,2016-07,7.2
M,SA,TOTAL,PC_ACT,T,RO,2016-08,7.0
M,SA,TOTAL,PC_ACT,T,RO,2016-09,7.2
M,SA,TOTAL,PC_ACT,T,RO,2016-10,6.7
M,SA,TOTAL,PC_ACT,T,RO,2016-11,6.6
M,SA,TOTAL,PC_ACT,T,RO,2016-12,6.7
M,SA,TOTAL,PC_ACT,T,RO,2017-01,6.3
M,SA,TOTAL,PC_ACT,T,RO,2017-02,6.5
M,SA,TOTAL,PC_ACT,T,RO,2017-03,6.4
M,SA,TOTAL,PC_ACT,T,RO,2017-04,6.0
M,SA,TOTAL,PC_ACT,T,RO,2017-05,6.3
M,SA,TOTAL,PC_ACT,T,RO,2017-06,6.0
M,SA,TOTAL,PC_ACT,T,RO,2017-07,6.1
M,SA,TOTAL,PC_ACT,T,RO,2017-08,6.0
M,SA,TOTAL,PC_ACT,T,RO,2017-09,5.9
