freq,indic_bt,nace_r2,s_adj,unit,geo,time,value
M,PRD,B-D,SCA,I21,RO,2023-12,99.2
M,PRD,B-D,SCA,I21,RO,2024-01,95.8
M,PRD,B-D,SCA,I21,RO,2024-02,99.0
M,PRD,B-D,SCA,I21,RO,2024-03,103.0
M,PRD,B-D,SCA,I21,RO,2024-04,101.1
M,PRD,B-D,SCA,I21,RO,2024-05,94.8
M,PRD,B-D,SCA,I21,RO,2024-06,98.4
M,PRD,B-D,SCA,I21,RO,2024-07,95.3
M,PRD,B-D,SCA,I21,RO,2024-08,96.5
M,PRD,B-D,SCA,I21,RO,2024-09,96.5
M,PRD,B-D,SCA,I21,RO,2024-10,96.9
M,PRD,B-D,SCA,I21,RO,2024-11,97.0
M,PRD,B-D,SCA,I21,RO,2024-12,95.8
M,PRD,B-D,SCA,I21,RO,2025-01,97.9
M,PRD,B-D,SCA,I21,RO,2025-02,95.6
M,PRD,B-D,SCA,I21,RO,2025-03,96.5
M,PRD,B-D,SCA,I21,RO,2025-04,99.0
M,PRD,B-D,SCA,I21,RO,2025-05,98.6
M,PRD,B-D,SCA,I21,RO,2025-06,97.8
M,PRD,B-D,SCA,I21,RO,2025-07,97.5
M,PRD,B-D,SCA,I21,RO,2025-08,95.6
M,PRD,B-D,SCA,I21,RO,2025-09,96.7
M,PRD,B-D,SCA,I21,RO,2025-10,97.2
M,PRD,B-D,SCA,I21,RO,2025-11,96.6
M,PRD,B-D,SCA,I21,RO,2025-12,97.4
M,PRD,B-D,SCA,I21,RO,2026-01,94.5
M,PRD,B-D,SCA,I21,RO,2026-02,94.1
M,PRD,B-D,SCA,I21,RO,2026-03,94.5
M,PRD,B-D,SCA,I21,RO,2026-04,96.0
M,PRD,B-D,SCA,I21,RO,2026-05,93.3
M,PRD,B-D,SCA,I21,RO,2026-06,92.7
M,PRD,B-D,SCA,I21,RO,2026-07,
